mid,lid,text
3548050	,30532	,埃莉诺·赫琳在赛丁泉山发现了此天体。	
3548050	,30533	,这颗小行星的绝对星等为97.76148等。	
3548051	,30534	,小行星7734是一颗围绕太阳公转的小行星。	
3548051	,30535	,1979年6月25日。	
3548051	,30536	,舒尔特·巴斯。	
3548051	,30537	,埃莉诺·赫琳在赛丁泉山发现了此天体。	
3548051	,30538	,这颗小行星的绝对星等为14.3等。	
3548051	,30539	,以生于奥地利的天文学家丽莎·卡尔特内格命名。	
3548052	,30540	,小行星7735是一颗围绕太阳公转的小行星。	
3548052	,30541	,1980年10月31日。	
3548052	,30542	,舒尔特·巴斯在帕洛马山发现了此天体。	
3548052	,30543	,这颗小行星的绝对星等为94.93844等。	
3548053	,30544	,小行星7736是一颗围绕太阳公转的小行星。	
3548053	,30545	,1981年9月8日。	
3548053	,30546	,在克里米亚发现了此天体。	
3548053	,30547	,这颗小行星的绝对星等为146.6535495189901等。	
3548057	,30548	,小行星7737是一颗围绕太阳公转的小行星。	
3548057	,30549	,1981年11月5日。	
3548057	,30550	,爱德华·鲍威尔在可可尼诺县发现了此天体。	
3548057	,30551	,这颗小行星的绝对星等为207.4221734826818等。	
3548058	,30552	,小行星7738是一颗围绕太阳公转的小行星。	
3548058	,30553	,1981年11月24日，在哈佛大学天文台发现了此天体。	
3548058	,30554	,这颗小行星的绝对星等为220.6977439796092等。	
3548059	,30555	,小行星7740是一颗围绕太阳公转的小行星。	
3548059	,30556	,1983年9月6日。	
3548059	,30557	,爱德华·鲍威尔在可可尼诺县发现了此天体。	
3548059	,30558	,这颗小行星的绝对星等为289.91640等。	
3548060	,30559	,小行星7743是一颗围绕太阳公转的小行星。	
3548060	,30560	,1986年5月2日。	
3548060	,30561	,Copenhagen Observatory在霍尔拜克发现。	
3548060	,30562	,了此天体，这颗小行星的绝对星等为102.77166等。	
3548061	,30563	,小行星7744是一颗围绕太阳公转的小行星。	
3548061	,30564	,1986年8月26日，在拉西拉天文台发现了此天体。	
3548061	,30565	,这颗小行星的绝对星等为120.74623等。	
3548062	,30566	,小行星7745是一颗围绕太阳公转的小行星。	
3548062	,30567	,1987年2月22日。	
3548062	,30568	,在拉西拉天文台发现了此天体。	
3548062	,30569	,这颗小行星的绝对星等为288.6041858991985等。	
3548063	,30570	,小行星7746是一颗围绕太阳公转的小行星。	
3548063	,30571	,1987年9月13日。	
3548063	,30572	,在拉西拉天文台发现了此天体。	
3548063	,30573	,这颗小行星的绝对星等为255.2216731728033等。	
3548064	,30574	,小行星7747是一颗围绕太阳公转的小行星。	
3548064	,30575	,1987年9月19日。	
3548064	,30576	,爱德华·鲍威尔在可可尼诺县发现了此天体。	
3548064	,30577	,这颗小行星的绝对星等为28.62177等。	
3548065	,30578	,小行星7748是一颗围绕太阳公转的小行星。	
3548065	,30579	,1987年10月12日，新岛恒男。	
3548065	,30580	,浦田武在尾岛町发现了此天体。	
3548065	,30581	,这颗小行星的绝对星等为17.85570182617939等。	
3548066	,30582	,小行星7749是一颗围绕太阳公转的小行星。	
3548066	,30583	,1988年5月12日。	
3548066	,30584	,卡罗琳·舒梅克。	
3548066	,30585	,尤金·舒梅克在帕洛马山发现了此天体。	
3548066	,30586	,这颗小行星的绝对星等为257.1274822825548等。	
3548067	,30587	,小行星7751是一颗围绕太阳公转的小行星。	
3548067	,30588	,1988年10月16日。	
3548067	,30589	,上田清二。	
3548067	,30590	,金田宏在钏路市发现了此天体。	
3548067	,30591	,这颗小行星的绝对星等为92.69522257744417等。	
3548068	,30592	,小行星7752是一颗围绕太阳公转的小行星。	
3548068	,30593	,1988年10月31日。	
3548068	,30594	,新岛恒男，K. Kanai在尾岛町发现了此天体。	
3548068	,30595	,这颗小行星的绝对星等为77.51168等。	
3548069	,30596	,小行星7753是一颗围绕太阳公转的小行星。	
3548069	,30597	,1988年12月5日。	
3548069	,30598	,Y. Oshima在静冈县发现了此天体。	
3548069	,30599	,这颗小行星的绝对星等为280.0062981715431等。	
3548070	,30600	,小行星7755是一颗围绕太阳公转的小行星。	
3548070	,30601	,1989年12月28日。	
3548070	,30602	,艾瑞克·怀特·埃尔斯特在上普罗旺斯发现了此天体。	
3548070	,30603	,这颗小行星的绝对星等为131.1247574157027等。	
3548071	,30604	,小行星7756是一颗围绕太阳公转的小行星。	
3548071	,30605	,1990年3月27日。	
3548071	,30606	,卡罗琳·舒梅克，尤金·舒梅克在帕洛马山发现了此天体。	
3548071	,30607	,这颗小行星的绝对星等为224.9883023369145等。	
3548072	,30608	,小行星7757是一颗围绕太阳公转的小行星。	
3548072	,30609	,1990年5月22日。	
3548072	,30610	,埃莉诺·赫琳在帕洛马山发现了此天体。	
3548072	,30611	,这颗小行星的绝对星等为69.78483459871251等。	
3548073	,30612	,小行星7758是一颗围绕太阳公转的小行星。	
3548073	,30613	,1990年5月21日，埃莉诺·赫琳在帕洛马山发现了此天体。	
3548073	,30614	,这颗小行星的绝对星等为56.04891等。	
3548075	,30615	,小行星7759是一颗围绕太阳公转的小行星。	
3548075	,30616	,1990年8月22日。	
3548075	,30617	,亨利·E·霍尔特在帕洛马山发现了此天体。	
3548075	,30618	,这颗小行星的绝对星等为198.70276等。	
3548076	,30619	,小行星7760是一颗围绕太阳公转的小行星。	
3548076	,30620	,1990年9月14日。	
3548076	,30621	,亨利·E·霍尔特在帕洛马山发现了此天体。	
3548076	,30622	,这颗小行星的绝对星等为294.93321等。	
3548077	,30623	,小行星7761是一颗围绕太阳公转的小行星。	
3548077	,30624	,1990年9月20日。	
3548077	,30625	,罗伯特·H·麦克诺特在赛丁泉山发现了此天体。	
3548077	,30626	,这颗小行星的绝对星等为222.88262等。	
3548078	,30627	,小行星7762是一颗围绕太阳公转的小行星。	
3548078	,30628	,1990年9月18日。	
3548078	,30629	,亨利·E·霍尔特在帕洛马山发现了此天体。	
3548078	,30630	,这颗小行星的绝对星等为293.11050等。	
3548079	,30631	,小行星7764是一颗围绕太阳公转的小行星。	
3548079	,30632	,1991年1月7日，伊野田繁，浦田武在乌山町发现了此天体。	
3548079	,30633	,这颗小行星的绝对星等为269.752953099845等。	
3548081	,30634	,小行星7765是一颗围绕太阳公转的小行星。	
3548081	,30635	,1991年1月8日，串田嘉男。	
3548081	,30636	,村松修在八之岳发现了此天体。	
3548081	,30637	,这颗小行星的绝对星等为126.55806等。	
3548082	,30638	,小行星7766是一颗围绕太阳公转的小行星。	
3548082	,30639	,1991年1月23日，圆馆金，渡边和郎在北见发现了此天体。	
3548082	,30640	,这颗小行星的绝对星等为115.8339968144008等。	
3548083	,30641	,小行星7767是一颗围绕太阳公转的小行星。	
3548083	,30642	,1991年9月13日。	
3548083	,30643	,在陶腾堡发现了此天体。	
3548083	,30644	,这颗小行星的绝对星等为23.90042等。	
3548084	,30645	,小行星7768是一颗围绕太阳公转的小行星。	
3548084	,30646	,1991年9月16日。	
3548084	,30647	,亨利·E·霍尔特在帕洛马山发现了此天体。	
3548084	,30648	,这颗小行星的绝对星等为154.907657873227等。	
3548085	,30649	,小行星7769是一颗围绕太阳公转的小行星。	
3548085	,30650	,1991年11月4日，大友哲在藤枝市发现了此天体。	
3548085	,30651	,这颗小行星的绝对星等为264.00007等。	
3548086	,30652	,小行星7770是一颗围绕太阳公转的小行星。	
3548086	,30653	,1992年3月2日，UESAC在拉西拉天文台发现了此天体。	
3548086	,30654	,这颗小行星的绝对星等为267.35168217等。	
3548087	,30655	,小行星7771是一颗围绕太阳公转的小行星。	
3548087	,30656	,1992年3月2日。	
3548087	,30657	,乌普萨拉－ESO小行星及彗星巡天在拉西拉天文台发现了此天体。	
3548087	,30658	,这颗小行星的绝对星等为66.87705等。	
3548088	,30659	,小行星7772是一颗围绕太阳公转的小行星。	
3548088	,30660	,1992年3月1日。	
3548088	,30661	,乌普萨拉－ESO小行星及彗星巡天在拉西拉天文台发现了此天体。	
3548088	,30662	,这颗小行星的绝对星等为167.78865等。	
3548090	,30663	,小行星7773是一颗围绕太阳公转的小行星。	
3548090	,30664	,1992年3月23日。	
3548090	,30665	,圆馆金，渡边和郎在北见发现了此天体。	
3548090	,30666	,这颗小行星的绝对星等为245.8205190064521等。	
3548092	,30667	,小行星7775是一颗围绕太阳公转的小行星。	
3548092	,30668	,1992年12月4日。	
3548092	,30669	,串田嘉男。	
3548092	,30670	,村松修在八之岳发现了此天体。	
3548092	,30671	,这颗小行星的绝对星等为116.4966841991668等。	
3548093	,30672	,小行星7776是一颗围绕太阳公转的小行星。	
3548093	,30673	,1993年1月20日，浦田武在清水町发现了此天体。	
3548093	,30674	,这颗小行星的绝对星等为40.14595等。	
3548094	,30675	,小行星7778是一颗围绕太阳公转的小行星。	
3548094	,30676	,1993年4月17日。	
3548094	,30677	,卡罗琳·舒梅克。	
3548094	,30678	,尤金·舒梅克在帕洛马山发现了此天体。	
3548094	,30679	,这颗小行星的绝对星等为97.30212等。	
3548095	,30680	,小行星7779是一颗围绕太阳公转的小行星。	
3548095	,30681	,1993年5月19日。	
3548095	,30682	,J. B. Child在帕洛马山发现了此天体。	
3548095	,30683	,这颗小行星的绝对星等为149.87759等。	
3548096	,30684	,小行星7780是一颗围绕太阳公转的小行星。	
3548096	,30685	,1993年7月15日。	
3548096	,30686	,埃莉诺·赫琳，J. B. Child在帕洛马山发现了此天体。	
3548096	,30687	,这颗小行星的绝对星等为44.11861851094994等。	
3548097	,30688	,小行星7781是一颗围绕太阳公转的小行星。	
3548097	,30689	,1993年8月19日。	
3548097	,30690	,埃莉诺·赫琳在帕洛马山发现了此天体。	
3548097	,30691	,这颗小行星的绝对星等为336.87202等。	
3548098	,30692	,小行星7782是一颗围绕太阳公转的小行星。	
3548098	,30693	,1994年2月7日。	
3548098	,30694	,Stroncone在斯特龙科内发现了此天体。	
3548098	,30695	,这颗小行星的绝对星等为113.5650706126654等。	
3548099	,30696	,静乐县文物保护单位。	
3548099	,30697	,是根据《中华人民共和国文物保护法》的规定。	
3548099	,30698	,由山西省静乐县人民政府公布的县级文物保护单位。	
3548099	,30699	,至今静乐县已公布一批县级文物保护单位：	
3548100	,30700	,小行星7783是一颗围绕太阳公转的小行星。	
3548100	,30701	,1994年5月4日，在卡特林那发现了此天体。	
3548100	,30702	,这颗小行星的绝对星等为15.224049653308等。	
3548102	,30703	,小行星7784是一颗围绕太阳公转的小行星。	
3548102	,30704	,1994年8月5日。	
3548102	,30705	,在卡特林那发现了此天体。	
3548102	,30706	,这颗小行星的绝对星等为107.1088077719433等。	
3548103	,30707	,小行星7785是一颗围绕太阳公转的小行星。	
3548103	,30708	,1994年8月29日。	
3548103	,30709	,清水义定。	
3548103	,30710	,浦田武在那智胜浦町发现了此天体。	
3548103	,30711	,这颗小行星的绝对星等为215.34541等。	
3548104	,30712	,小行星7788是一颗围绕太阳公转的小行星。	
3548104	,30713	,1994年12月5日，中村彰正在久万高原町发现了此天体。	
3548104	,30714	,这颗小行星的绝对星等为204.00409等。	
3548105	,30715	,小行星7789是一颗围绕太阳公转的小行星。	
3548105	,30716	,1994年12月2日，爱德华·鲍威尔在帕洛马山发现了此天体。	
3548105	,30717	,这颗小行星的绝对星等为60.70603649269689等。	
3548106	,30718	,小行星7790是一颗围绕太阳公转的小行星。	
3548106	,30719	,1995年2月28日。	
3548106	,30720	,Stroncone在斯特龙科内发现了此天体。	
3548106	,30721	,这颗小行星的绝对星等为44.48057386483899等。	
3548107	,30722	,小行星7792是一颗围绕太阳公转的小行星。	
3548107	,30723	,1995年11月18日。	
3548107	,30724	,清水义定。	
3548107	,30725	,浦田武在那智胜浦町发现了此天体。	
3548107	,30726	,这颗小行星的绝对星等为142.66354等。	
3548108	,30727	,小行星7793是一颗围绕太阳公转的小行星。	
3548108	,30728	,1995年12月27日，近地小行星追踪在茂宜岛发现了此天体。	
3548108	,30729	,这颗小行星的绝对星等为5.405459452580571等。	
3548109	,30730	,小行星7794是一颗围绕太阳公转的小行星。	
3548109	,30731	,1996年1月15日。	
3548109	,30732	,U. Munari。	
3548109	,30733	,M. Tombelli在阿夏戈发现了此天体。	
3548109	,30734	,这颗小行星的绝对星等为86.48377等。	
3548110	,30735	,小行星7795是一颗围绕太阳公转的小行星。	
3548110	,30736	,1996年1月14日。	
3548110	,30737	,北京天文台施密特CCD小行星计划在兴隆县发现了此天体。	
3548110	,30738	,这颗小行星的绝对星等为4.98824等。	
3548111	,30739	,小行星7796是一颗围绕太阳公转的小行星。	
3548111	,30740	,1996年1月16日。	
3548111	,30741	,兹德内克·莫拉维克在克列特发现了此天体。	
3548111	,30742	,这颗小行星的绝对星等为41.41759662502826等。	
3548112	,30743	,小行星7797是一颗围绕太阳公转的小行星。	
3548112	,30744	,1996年1月26日，小林隆男在大泉町发现了此天体。	
3548112	,30745	,这颗小行星的绝对星等为201.8355629530114等。	
3548113	,30746	,小行星7798是一颗围绕太阳公转的小行星。	
3548113	,30747	,1996年2月1日。	
3548113	,30748	,北京天文台施密特CCD小行星计划在兴隆县发现了此天体。	
3548113	,30749	,这颗小行星的绝对星等为336.1458102569525等。	
3548114	,30750	,小行星7799是一颗围绕太阳公转的小行星。	
3548114	,30751	,1996年2月24日，克列特在克列特发现了此天体。	
